연번,자치구,신호등종류,위도,경도,주소
6354,구로구,보행등,37.49431892,126.882793,구로구 구로동 454-3도
6355,구로구,보행등,37.49431892,126.882793,구로구 구로동 454-3도
6356,구로구,보행등,37.49022414,126.8928854,구로구 구로동 122-13대
6357,구로구,보행등,37.49041445,126.8928314,구로구 구로동 1285 대
6358,구로구,보행등,37.50394146,126.8606547,구로구 고척동 182-4대
6359,구로구,보행등,37.50382905,126.860795,구로구 고척동 184-10도
6360,구로구,보행등,37.49056039,126.8930375,구로구 구로동 122-24 답
6361,구로구,보행등,37.49059613,126.8931193,구로구 구로동 125-32 대
6362,구로구,보행등,37.49151846,126.8327391,구로구 오류동 188-10대
6363,구로구,보행등,37.49151846,126.8327391,구로구 오류동 188-10대
6364,구로구,보행등,37.49144238,126.8324331,구로구 오류동 255-3도
6365,구로구,보행등,37.49144238,126.8324331,구로구 오류동 255-3도
6366,구로구,보행등,37.49167011,126.8323371,구로구 오류동 189-42대
6367,구로구,보행등,37.49150932,126.8329779,구로구 오류동 188-1대
6368,구로구,보행등,37.4995063,126.8874275,구로구 구로동 546-5대
6369,구로구,보행등,37.49935581,126.8875731,구로구 구로동 546-4대
6370,구로구,보행등,37.50131679,126.8769962,구로구 구로동 606-1대
6371,구로구,보행등,37.49346134,126.8583138,구로구 개봉동 174-1 도
6372,구로구,보행등,37.5112401,126.8893009,구로구 신도림동 46-1 도
6373,구로구,보행등,37.51114905,126.8890676,구로구 신도림동 43 대
6374,구로구,보행등,37.51092272,126.889257,구로구 신도림동 43 대
6375,구로구,보행등,37.49820482,126.8650178,구로구 고척동 76-101 도
6376,구로구,보행등,37.49966774,126.8672866,구로구 고척동 산55-1임
6377,구로구,보행등,37.49805791,126.8648391,구로구 고척동 327대
6378,구로구,보행등,37.50514067,126.8558795,구로구 고척동 산5-1 공
6379,구로구,보행등,37.50685088,126.892931,구로구 구로동 274철
6380,구로구,보행등,37.48714097,126.8851708,구로구 구로동 734-14대
6381,구로구,보행등,37.50080642,126.8898901,구로구 구로동 40-3대
6382,구로구,보행등,37.50266631,126.8492947,구로구 고척동 253-316대
6383,구로구,보행등,37.50068271,126.8900995,구로구 구로동 40-10대
6384,구로구,보행등,37.49871684,126.8402562,구로구 오류동 14-475 도
6385,구로구,보행등,37.50128324,126.8456372,구로구 개봉동 416-2구
6386,구로구,보행등,37.50118618,126.8458039,구로구 개봉동 118-1대
6387,구로구,보행등,37.50144499,126.8467642,구로구 개봉동 117-4대
6388,구로구,보행등,37.50418071,126.8613128,구로구 고척동 50-65도
6389,구로구,보행등,37.50403478,126.8613306,구로구 고척동 50-91대
6390,구로구,보행등,37.48842205,126.8844866,구로구 구로동 339-82대
6391,구로구,보행등,37.50043216,126.8436724,구로구 개봉동 60-128 도
6392,구로구,보행등,37.49777403,126.8393959,구로구 오류동 산2-45임
6393,구로구,보행등,37.4902987,126.8257851,구로구 온수동 119-8철
6394,구로구,보행등,37.49027881,126.8256961,구로구 온수동 119-11철
6395,구로구,보행등,37.50053999,126.8578855,구로구 고척동 152-2대
6396,구로구,보행등,37.49863212,126.8859945,구로구 구로동 548-1도
6397,구로구,보행등,37.49327234,126.8343552,구로구 궁동 254구
6398,구로구,보행등,37.49559503,126.8253291,구로구 궁동 산1-104 임
6399,구로구,보행등,37.4917325,126.8217886,구로구 온수동 산4-2임
6400,구로구,보행등,37.4933072,126.8341539,구로구 궁동 255-3도
6401,구로구,보행등,37.48276306,126.9010071,구로구 구로동 994-29제
6402,구로구,보행등,37.49704731,126.8598547,구로구 고척동 103-4대
6403,구로구,보행등,37.49712902,126.8594075,구로구 개봉동 103-4대
6404,구로구,보행등,37.50954944,126.8886852,구로구 신도림동 61천
6405,구로구,보행등,37.4862065,126.8563406,구로구 개봉동 264-34대
6406,구로구,보행등,37.48622688,126.8565683,구로구 개봉동 264-21대
6407,구로구,보행등,37.49569759,126.843501,구로구 오류동 31-76대
6408,구로구,보행등,37.49569084,126.8435644,구로구 오류동 31-62대
6409,구로구,보행등,37.49575041,126.8436445,구로구 오류동 31-62대
6410,구로구,보행등,37.51408014,126.8828813,구로구 신도림동 27장
6411,구로구,보행등,37.51422345,126.8828493,구로구 신도림동 269-5전
6412,구로구,보행등,37.49532,126.8733119,구로구 구로동 644-15철
6413,구로구,보행등,37.49532,126.8733119,구로구 구로동 644-15철
6414,구로구,보행등,37.49546424,126.8737419,구로구 구로동 644-15철
6415,구로구,보행등,37.49546424,126.8737419,구로구 구로동 644-15철
6416,구로구,보행등,37.49024206,126.840289,구로구 오류동 68-21대
6417,구로구,보행등,37.49089488,126.840819,구로구 오류동 71-1철
6418,구로구,보행등,37.49089488,126.840819,구로구 오류동 71-1철
6419,구로구,보행등,37.49103661,126.8408124,구로구 오류동 71-1철
6420,구로구,보행등,37.49086908,126.840631,구로구 오류동 71-1철
6421,구로구,보행등,37.50802362,126.8802262,구로구 신도림동 296-103장
6422,구로구,보행등,37.50823983,126.8805022,구로구 신도림동 296-103장
6423,구로구,보행등,37.50335809,126.8622171,구로구 고척동 1314 대
6424,구로구,보행등,37.49440222,126.8398837,구로구 오류동 13-135대
6425,구로구,보행등,37.48375939,126.8984573,구로구 구로동 1064-3천
6426,구로구,보행등,37.48346941,126.8986732,구로구 구로동 1103-11천
6427,구로구,보행등,37.48346941,126.8986732,구로구 구로동 1103-11천
6428,구로구,보행등,37.48345694,126.8984985,구로구 구로동 179-94 천
6429,구로구,보행등,37.48305012,126.8996996,구로구 구로동 1103-11천
6430,구로구,보행등,37.48437274,126.8955278,구로구 구로동 180-15대
6431,구로구,보행등,37.48467575,126.8953432,구로구 구로동 1256대
6432,구로구,보행등,37.4846396,126.8956034,구로구 구로동 1256대
6433,구로구,보행등,37.4846396,126.8956034,구로구 구로동 1256대
6434,구로구,보행등,37.4843065,126.895349,구로구 구로동 180-16전
6435,구로구,보행등,37.48441019,126.8951408,구로구 구로동 180-16전
6436,구로구,보행등,37.48441019,126.8951408,구로구 구로동 180-16전
6437,구로구,보행등,37.50204567,126.8476274,구로구 개봉동 253-129학
6438,구로구,보행등,37.50204567,126.8476274,구로구 개봉동 253-129학
6439,구로구,보행등,37.50174815,126.8468378,구로구 개봉동 249-55도
6440,구로구,보행등,37.50151621,126.8462707,구로구 개봉동 115-8 대
6441,구로구,보행등,37.50137667,126.8463541,구로구 개봉동 118-3대
6442,구로구,보행등,37.50134429,126.8462427,구로구 개봉동 118-4대
6443,구로구,보행등,37.50589688,126.8838411,구로구  645대
6444,구로구,보행등,37.50589688,126.8838411,구로구  645대
6445,구로구,보행등,37.50584334,126.8840451,구로구 신도림동 645대
6446,구로구,보행등,37.49049933,126.8927714,구로구 구로동 1285 대
6447,구로구,보행등,37.49313661,126.8370207,구로구 궁동 81-188대
6448,구로구,보행등,37.49328495,126.8370779,구로구 궁동 81-188대
6449,구로구,보행등,37.49278669,126.8371643,구로구 오류동 81-201대
6450,구로구,보행등,37.49304092,126.8370891,구로구 오류동 81-201대
6451,구로구,보행등,37.49554492,126.8736289,구로구 구로동 644-15철
6452,구로구,보행등,37.49428453,126.8402702,구로구 오류동 13-95 대
6453,구로구,보행등,37.4941591,126.8400665,구로구 오류동 76-4대
6454,구로구,보행등,37.50786025,126.8805556,구로구 신도림동 296-94대
6455,구로구,보행등,37.5077836,126.8803427,구로구 신도림동 296-103장
6456,구로구,보행등,37.50559972,126.8835161,구로구  383-8 대
6457,구로구,보행등,37.50559972,126.8835161,구로구  383-8 대
6458,구로구,보행등,37.50551118,126.8835918,구로구 신도림동 383-7전
6459,구로구,보행등,37.49712417,126.8552529,구로구 개봉동 98-17대
6460,구로구,보행등,37.48335225,126.8942313,구로구 구로동 212-13 장
6461,구로구,보행등,37.50090033,126.845013,구로구 개봉동 67-3도
6462,구로구,보행등,37.48393494,126.8970289,구로구 구로동 188-28대
6463,구로구,보행등,37.49804853,126.8940195,구로구 구로동 698-6도
6464,구로구,보행등,37.4979756,126.8937657,구로구 구로동 803-11대
6465,구로구,보행등,37.49706664,126.8563502,구로구 개봉동 98-84대
6466,구로구,보행등,37.49621253,126.8904997,구로구 구로동 107-3대
6467,구로구,보행등,37.49752132,126.8564621,구로구 개봉동 129-3학
6468,구로구,보행등,37.49755531,126.8566674,구로구 고척동 129-3학
6469,구로구,보행등,37.47425871,126.8450665,구로구 천왕동 
6470,구로구,보행등,37.4744569,126.8450243,구로구 천왕동 
6471,구로구,보행등,37.47448156,126.8448257,구로구 천왕동 67-1천
6472,구로구,보행등,37.47423517,126.84479,구로구 천왕동 67-1천
6473,구로구,보행등,37.50574492,126.8903011,구로구 구로동 460-26철
6474,구로구,보행등,37.50574492,126.8903011,구로구 구로동 460-26철
6475,구로구,보행등,37.47869705,126.8936729,구로구 가리봉동 235-3장
6476,구로구,보행등,37.50561547,126.876816,구로구 신도림동 291-132대
6477,구로구,보행등,37.50564747,126.8768533,구로구 신도림동 400-2장
6478,구로구,보행등,37.50554203,126.8769775,구로구 신도림동 291-124대
6479,구로구,보행등,37.49156575,126.8916637,구로구 구로동 117-4 대
6480,구로구,보행등,37.48940799,126.8374356,구로구 오류동 340대
6481,구로구,보행등,37.49675975,126.8649145,구로구 고척동 76-10학
6482,구로구,보행등,37.48608298,126.8993464,구로구 구로동 1081-11잡
6483,구로구,보행등,37.48593027,126.8992909,구로구 구로동 1081-65대
6484,구로구,보행등,37.4804146,126.8913771,구로구 가리봉동 212-14 도
6485,구로구,보행등,37.49498661,126.8409133,구로구 오류동 16-1학
6486,구로구,보행등,37.49483584,126.8408524,구로구 오류동 13-186도
6487,구로구,보행등,37.49458101,126.8409416,구로구 오류동 13-186도
6488,구로구,보행등,37.50134318,126.8915204,구로구 구로동 50-7 도
6489,구로구,보행등,37.50164639,126.8913399,구로구 구로동 41-6대
6490,구로구,보행등,37.50168982,126.8915789,구로구 구로동 41-7대
6491,구로구,보행등,37.49186105,126.8216188,구로구 온수동 56도
6492,구로구,보행등,37.50549259,126.8902771,구로구 구로동 3-33 공
6493,구로구,보행등,37.50549259,126.8902771,구로구 구로동 3-33 공
6494,구로구,보행등,37.50556732,126.8904212,구로구 구로동 3-42 공
6495,구로구,보행등,37.50556732,126.8904212,구로구 구로동 3-42 공
6496,구로구,보행등,37.48882864,126.8902646,구로구 구로동 139-113대
6497,구로구,보행등,37.48865589,126.8903293,구로구 구로동 139-246대
6498,구로구,보행등,37.49760087,126.8825853,구로구 구로동 501-13도
6499,구로구,보행등,37.50173103,126.8916772,구로구 구로동 41-8대
6500,구로구,보행등,37.50657263,126.8785792,구로구 신도림동 293-47대
6501,구로구,보행등,37.48823045,126.8563736,구로구 개봉동 260-4대
6502,구로구,보행등,37.48811561,126.8564068,구로구 개봉동 260-28대
6503,구로구,보행등,37.50434888,126.8616185,구로구 고척동 36-7구
6504,구로구,보행등,37.50423908,126.8613493,구로구 고척동 36-2구
6505,구로구,보행등,37.5020277,126.8592985,구로구 고척동 135-11도
6506,구로구,보행등,37.50207167,126.859103,구로구 고척동 136-9대
6507,구로구,보행등,37.50207167,126.859103,구로구 고척동 136-9대
6508,구로구,보행등,37.50207224,126.8590318,구로구 고척동 342 대
6509,구로구,보행등,37.50192937,126.8592697,구로구 고척동 135-2도
6510,구로구,보행등,37.50192937,126.8592697,구로구 고척동 135-2도
6511,구로구,보행등,37.50174609,126.8592016,구로구 고척동 342 대
6512,구로구,보행등,37.5017414,126.859182,구로구 고척동 342 대
6513,구로구,보행등,37.5017414,126.859182,구로구 고척동 342 대
6514,구로구,보행등,37.50193239,126.8589889,구로구 고척동 342 대
6515,구로구,보행등,37.50193239,126.8589889,구로구 고척동 342 대
6516,구로구,보행등,37.48961983,126.8373343,구로구 오류동 332-44구
6517,구로구,보행등,37.4897389,126.8917196,구로구 구로동 130-11대
6518,구로구,보행등,37.48959746,126.8918557,구로구 구로동 130-42 잡
6519,구로구,보행등,37.48291638,126.9012529,구로구 구로동 1122 대
6520,구로구,보행등,37.48259395,126.9007893,구로구 구로동 1103-11천
6521,구로구,보행등,37.49187801,126.8836126,구로구 구로동 425-5대
6522,구로구,보행등,37.5062366,126.8289011,구로구 궁동 793-17 임
6523,구로구,보행등,37.49863212,126.8859945,구로구 구로동 548-1도
6524,구로구,보행등,37.51076613,126.884554,구로구 신도림동 49천
6525,구로구,보행등,37.49290835,126.8836226,구로구 구로동 448-65대
6526,구로구,보행등,37.50229108,126.8291099,구로구 궁동 산1-1임
6527,구로구,보행등,37.50223289,126.8289388,구로구 궁동 252구
6528,구로구,보행등,37.50780358,126.886314,구로구 신도림동 646 대
6529,구로구,보행등,37.50749937,126.8865243,구로구 신도림동 646 대
6530,구로구,보행등,37.50842504,126.8870442,구로구 신도림동 693 대
6531,구로구,보행등,37.50859468,126.8872086,구로구 신도림동 332-1 대
6532,구로구,보행등,37.50810721,126.8873289,구로구 신도림동 646 대
6533,구로구,보행등,37.48401697,126.890567,구로구 구로동 256-1 대
6534,구로구,보행등,37.48395148,126.890437,구로구 가리봉동 256-1 대
6535,구로구,보행등,37.50818237,126.887596,구로구 신도림동 332-1 대
6536,구로구,보행등,37.50966625,126.8580893,구로구 고척동 325대
